transaction_ID,date_time,day_of_week,total,place,item_type,amount
1807,2020-02-26 12:49:00.000,Wednesday,14500,후평 3동,Croissant,1
1807,2020-02-26 12:49:00.000,Wednesday,14500,후평 3동,Orange pound,1
1807,2020-02-26 12:49:00.000,Wednesday,14500,후평 3동,Berry ade,1
1808,2020-02-26 13:03:00.000,Wednesday,17800,후평 3동,Angbutter,1
1808,2020-02-26 13:03:00.000,Wednesday,17800,후평 3동,Plain bread,1
1808,2020-02-26 13:03:00.000,Wednesday,17800,후평 3동,Cacao deep,1
1808,2020-02-26 13:03:00.000,Wednesday,17800,후평 3동,Pain au chocolat,1
1809,2020-02-26 13:08:00.000,Wednesday,15300,약사명동,Angbutter,1
1809,2020-02-26 13:08:00.000,Wednesday,15300,약사명동,Plain bread,1
1809,2020-02-26 13:08:00.000,Wednesday,15300,약사명동,Cheese cake,1
1810,2020-02-26 13:28:00.000,Wednesday,15800,후평 2동,Angbutter,1
1810,2020-02-26 13:28:00.000,Wednesday,15800,후평 2동,Tiramisu croissant,1
1810,2020-02-26 13:28:00.000,Wednesday,15800,후평 2동,Orange pound,1
1811,2020-02-26 13:38:00.000,Wednesday,20800,신사우동,Angbutter,1
1811,2020-02-26 13:38:00.000,Wednesday,20800,신사우동,Americano,1
1811,2020-02-26 13:38:00.000,Wednesday,20800,신사우동,Croissant,1
1811,2020-02-26 13:38:00.000,Wednesday,20800,신사우동,Almond croissant,1
1812,2020-02-26 13:46:00.000,Wednesday,14500,후평 3동,Americano,1
1812,2020-02-26 13:46:00.000,Wednesday,14500,후평 3동,Cacao deep,1
1812,2020-02-26 13:46:00.000,Wednesday,14500,후평 3동,Pandoro,1
1813,2020-02-26 14:29:00.000,Wednesday,23300,후평 3동,Angbutter,1
1813,2020-02-26 14:29:00.000,Wednesday,23300,후평 3동,Plain bread,1
1813,2020-02-26 14:29:00.000,Wednesday,23300,후평 3동,Caffe latte,1
1813,2020-02-26 14:29:00.000,Wednesday,23300,후평 3동,Tiramisu croissant,1
1813,2020-02-26 14:29:00.000,Wednesday,23300,후평 3동,Cacao deep,1
1814,2020-02-26 14:40:00.000,Wednesday,17100,신사우동,Angbutter,2
1814,2020-02-26 14:40:00.000,Wednesday,17100,신사우동,Pain au chocolat,1
1815,2020-02-26 15:49:00.000,Wednesday,21200,교동,Angbutter,4
1816,2020-02-26 16:13:00.000,Wednesday,27900,효자 2동,Angbutter,3
1816,2020-02-26 16:13:00.000,Wednesday,27900,효자 2동,Croissant,2
1816,2020-02-26 16:13:00.000,Wednesday,27900,효자 2동,Almond croissant,1
1817,2020-02-27 11:15:00.000,Thursday,23300,퇴계동,Angbutter,1
1817,2020-02-27 11:15:00.000,Thursday,23300,퇴계동,Plain bread,1
1817,2020-02-27 11:15:00.000,Thursday,23300,퇴계동,Croissant,2
1817,2020-02-27 11:15:00.000,Thursday,23300,퇴계동,Cheese cake,1
1818,2020-02-27 11:23:00.000,Thursday,23800,효자 2동,Angbutter,1
1818,2020-02-27 11:23:00.000,Thursday,23800,효자 2동,Americano,2
1818,2020-02-27 11:23:00.000,Thursday,23800,효자 2동,Tiramisu croissant,1
1818,2020-02-27 11:23:00.000,Thursday,23800,효자 2동,Orange pound,1
1819,2020-02-27 11:24:00.000,Thursday,15300,교동,Angbutter,1
1819,2020-02-27 11:24:00.000,Thursday,15300,교동,Tiramisu croissant,1
1819,2020-02-27 11:24:00.000,Thursday,15300,교동,Cacao deep,1
1820,2020-02-27 11:25:00.000,Thursday,23100,후평 1동,Angbutter,2
1820,2020-02-27 11:25:00.000,Thursday,23100,후평 1동,Croissant,1
1820,2020-02-27 11:25:00.000,Thursday,23100,후평 1동,Pain au chocolat,1
1820,2020-02-27 11:25:00.000,Thursday,23100,후평 1동,Orange pound,1
1821,2020-02-27 11:26:00.000,Thursday,20900,퇴계동,Angbutter,2
1821,2020-02-27 11:26:00.000,Thursday,20900,퇴계동,Tiramisu croissant,1
1821,2020-02-27 11:26:00.000,Thursday,20900,퇴계동,Gateau chocolat,1
1822,2020-02-27 12:04:00.000,Thursday,14800,후평 3동,Tiramisu croissant,2
1822,2020-02-27 12:04:00.000,Thursday,14800,후평 3동,Gateau chocolat,1
1823,2020-02-27 12:20:00.000,Thursday,19800,후평 1동,Angbutter,1
1823,2020-02-27 12:20:00.000,Thursday,19800,후평 1동,Plain bread,1
1823,2020-02-27 12:20:00.000,Thursday,19800,후평 1동,Tiramisu croissant,1
1823,2020-02-27 12:20:00.000,Thursday,19800,후평 1동,Cheese cake,1
1824,2020-02-27 14:22:00.000,Thursday,22000,후평 2동,Plain bread,1
1824,2020-02-27 14:22:00.000,Thursday,22000,후평 2동,Americano,1
1824,2020-02-27 14:22:00.000,Thursday,22000,후평 2동,Caffe latte,1
1824,2020-02-27 14:22:00.000,Thursday,22000,후평 2동,Pain au chocolat,1
1824,2020-02-27 14:22:00.000,Thursday,22000,후평 2동,Orange pound,1
1825,2020-02-27 15:45:00.000,Thursday,15100,교동,Angbutter,2
1825,2020-02-27 15:45:00.000,Thursday,15100,교동,Plain bread,1
1826,2020-02-27 15:47:00.000,Thursday,19600,소양동,Angbutter,2
1826,2020-02-27 15:47:00.000,Thursday,19600,소양동,Pain au chocolat,1
1826,2020-02-27 15:47:00.000,Thursday,19600,소양동,Orange pound,1
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Angbutter,1
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Plain bread,1
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Americano,1
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Caffe latte,1
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Cacao deep,2
1827,2020-02-28 11:02:00.000,Friday,33800,신사우동,Cheese cake,1
1828,2020-02-28 11:09:00.000,Friday,25100,동면,Angbutter,2
1828,2020-02-28 11:09:00.000,Friday,25100,동면,Tiramisu croissant,1
1828,2020-02-28 11:09:00.000,Friday,25100,동면,Cacao deep,1
1828,2020-02-28 11:09:00.000,Friday,25100,동면,Wiener,2
1829,2020-02-28 11:09:00.000,Friday,23100,퇴계동,Angbutter,2
1829,2020-02-28 11:09:00.000,Friday,23100,퇴계동,Plain bread,1
1829,2020-02-28 11:09:00.000,Friday,23100,퇴계동,Croissant,1
1829,2020-02-28 11:09:00.000,Friday,23100,퇴계동,Pain au chocolat,1
1830,2020-02-28 11:13:00.000,Friday,20100,소양동,Angbutter,2
1830,2020-02-28 11:13:00.000,Friday,20100,소양동,Cacao deep,1
1830,2020-02-28 11:13:00.000,Friday,20100,소양동,Pandoro,1
1831,2020-02-28 11:52:00.000,Friday,16500,후평 2동,Plain bread,2
1831,2020-02-28 11:52:00.000,Friday,16500,후평 2동,Jam,2
1831,2020-02-28 11:52:00.000,Friday,16500,후평 2동,Vanila latte,1
1832,2020-02-28 11:54:00.000,Friday,14800,동면,Angbutter,1
1832,2020-02-28 11:54:00.000,Friday,14800,동면,Plain bread,1
1832,2020-02-28 11:54:00.000,Friday,14800,동면,Vanila latte,1
1833,2020-02-28 12:04:00.000,Friday,20300,후평 3동,Angbutter,1
1833,2020-02-28 12:04:00.000,Friday,20300,후평 3동,Plain bread,1
1833,2020-02-28 12:04:00.000,Friday,20300,후평 3동,Jam,1
1833,2020-02-28 12:04:00.000,Friday,20300,후평 3동,Tiramisu croissant,1
1833,2020-02-28 12:04:00.000,Friday,20300,후평 3동,Cacao deep,1
1834,2020-02-28 12:10:00.000,Friday,24500,동내면,Plain bread,1
1834,2020-02-28 12:10:00.000,Friday,24500,동내면,Americano,3
1834,2020-02-28 12:10:00.000,Friday,24500,동내면,Pain au chocolat,1
1834,2020-02-28 12:10:00.000,Friday,24500,동내면,Wiener,1
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Angbutter,2
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Americano,1
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Orange pound,2
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Vanila latte,4
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Berry ade,1
1835,2020-02-28 12:28:00.000,Friday,51100,후평 1동,Merinque cookies,1
1836,2020-02-28 12:57:00.000,Friday,19600,후평 2동,Angbutter,2
1836,2020-02-28 12:57:00.000,Friday,19600,후평 2동,Plain bread,1
1836,2020-02-28 12:57:00.000,Friday,19600,후평 2동,Tiramisu croissant,1
1837,2020-02-28 13:26:00.000,Friday,18000,후평 2동,Croissant,2
1837,2020-02-28 13:26:00.000,Friday,18000,후평 2동,Almond croissant,2
1838,2020-02-28 13:36:00.000,Friday,16100,후평 1동,Angbutter,2
1838,2020-02-28 13:36:00.000,Friday,16100,후평 1동,Orange pound,1
1839,2020-02-28 15:50:00.000,Friday,17800,후평 3동,Angbutter,1
1839,2020-02-28 15:50:00.000,Friday,17800,후평 3동,Milk tea,1
1839,2020-02-28 15:50:00.000,Friday,17800,후평 3동,Wiener,1
1839,2020-02-28 15:50:00.000,Friday,17800,후평 3동,Merinque cookies,1
1840,2020-02-28 16:33:00.000,Friday,15600,동면,Angbutter,1
1840,2020-02-28 16:33:00.000,Friday,15600,동면,Gateau chocolat,1
1840,2020-02-28 16:33:00.000,Friday,15600,동면,Cheese cake,1
1841,2020-02-28 16:58:00.000,Friday,20600,후평 1동,Angbutter,2
1841,2020-02-28 16:58:00.000,Friday,20600,후평 1동,Orange pound,2
1842,2020-02-29 11:03:00.000,Saturday,20600,후평 2동,Angbutter,2
1842,2020-02-29 11:03:00.000,Saturday,20600,후평 2동,Tiramisu croissant,1
1842,2020-02-29 11:03:00.000,Saturday,20600,후평 2동,Orange pound,1
1843,2020-02-29 11:09:00.000,Saturday,17300,후평 2동,Angbutter,1
1843,2020-02-29 11:09:00.000,Saturday,17300,후평 2동,Pain au chocolat,1
1843,2020-02-29 11:09:00.000,Saturday,17300,후평 2동,Milk tea,1
1843,2020-02-29 11:09:00.000,Saturday,17300,후평 2동,Wiener,1
1844,2020-02-29 11:14:00.000,Saturday,16100,후평 1동,Angbutter,2
1844,2020-02-29 11:14:00.000,Saturday,16100,후평 1동,Orange pound,1
1845,2020-02-29 11:35:00.000,Saturday,16300,퇴계동,Angbutter,1
1845,2020-02-29 11:35:00.000,Saturday,16300,퇴계동,Americano,1
1845,2020-02-29 11:35:00.000,Saturday,16300,퇴계동,Pandoro,1
1846,2020-02-29 12:44:00.000,Saturday,23600,후평 2동,Angbutter,2
1846,2020-02-29 12:44:00.000,Saturday,23600,후평 2동,Americano,3
1847,2020-02-29 12:48:00.000,Saturday,19000,후평 3동,Plain bread,1
1847,2020-02-29 12:48:00.000,Saturday,19000,후평 3동,Caffe latte,1
1847,2020-02-29 12:48:00.000,Saturday,19000,후평 3동,Almond croissant,1
1847,2020-02-29 12:48:00.000,Saturday,19000,후평 3동,Vanila latte,1
1848,2020-02-29 12:49:00.000,Saturday,18500,효자 1동,Plain bread,1
1848,2020-02-29 12:49:00.000,Saturday,18500,효자 1동,Cacao deep,1
1848,2020-02-29 12:49:00.000,Saturday,18500,효자 1동,Almond croissant,1
1848,2020-02-29 12:49:00.000,Saturday,18500,효자 1동,Pandoro,1
1849,2020-02-29 12:52:00.000,Saturday,21300,후평 3동,Angbutter,2
1849,2020-02-29 12:52:00.000,Saturday,21300,후평 3동,Plain bread,1
1849,2020-02-29 12:52:00.000,Saturday,21300,후평 3동,Croissant,1
1849,2020-02-29 12:52:00.000,Saturday,21300,후평 3동,Pain au chocolat,1
1850,2020-02-29 12:54:00.000,Saturday,21800,동면,Angbutter,1
1850,2020-02-29 12:54:00.000,Saturday,21800,동면,Plain bread,2
1850,2020-02-29 12:54:00.000,Saturday,21800,동면,Croissant,1
1850,2020-02-29 12:54:00.000,Saturday,21800,동면,Tiramisu croissant,1
1851,2020-02-29 14:23:00.000,Saturday,22800,동면,Angbutter,2
1851,2020-02-29 14:23:00.000,Saturday,22800,동면,Jam,1
1851,2020-02-29 14:23:00.000,Saturday,22800,동면,Croissant,1
1851,2020-02-29 14:23:00.000,Saturday,22800,동면,Pain au chocolat,1
1852,2020-02-29 14:25:00.000,Saturday,15300,후평 3동,Angbutter,1
1852,2020-02-29 14:25:00.000,Saturday,15300,후평 3동,Cacao deep,1
1852,2020-02-29 14:25:00.000,Saturday,15300,후평 3동,Pandoro,1
1853,2020-02-29 14:55:00.000,Saturday,18000,교동,Plain bread,1
1853,2020-02-29 14:55:00.000,Saturday,18000,교동,Pain au chocolat,1
1853,2020-02-29 14:55:00.000,Saturday,18000,교동,Milk tea,1
1853,2020-02-29 14:55:00.000,Saturday,18000,교동,Pandoro,1
1854,2020-02-29 15:34:00.000,Saturday,19300,후평 2동,Angbutter,1
1854,2020-02-29 15:34:00.000,Saturday,19300,후평 2동,Americano,2
1854,2020-02-29 15:34:00.000,Saturday,19300,후평 2동,Almond croissant,1
1855,2020-02-29 16:31:00.000,Saturday,23600,후평 3동,Angbutter,1
1855,2020-02-29 16:31:00.000,Saturday,23600,후평 3동,Americano,2
1855,2020-02-29 16:31:00.000,Saturday,23600,후평 3동,Gateau chocolat,1
1855,2020-02-29 16:31:00.000,Saturday,23600,후평 3동,Cheese cake,1
1856,2020-03-01 11:06:00.000,Sunday,34100,동면,Angbutter,2
1856,2020-03-01 11:06:00.000,Sunday,34100,동면,Tiramisu croissant,1
1856,2020-03-01 11:06:00.000,Sunday,34100,동면,Milk tea,1
1856,2020-03-01 11:06:00.000,Sunday,34100,동면,Orange pound,2
1856,2020-03-01 11:06:00.000,Sunday,34100,동면,Vanila latte,1
1857,2020-03-01 11:06:00.000,Sunday,29800,동면,Angbutter,1
1857,2020-03-01 11:06:00.000,Sunday,29800,동면,Plain bread,1
1857,2020-03-01 11:06:00.000,Sunday,29800,동면,Croissant,1
1857,2020-03-01 11:06:00.000,Sunday,29800,동면,Caffe latte,3
1857,2020-03-01 11:06:00.000,Sunday,29800,동면,Wiener,1
1858,2020-03-01 11:14:00.000,Sunday,23800,동면,Angbutter,1
1858,2020-03-01 11:14:00.000,Sunday,23800,동면,Americano,2
1858,2020-03-01 11:14:00.000,Sunday,23800,동면,Tiramisu croissant,1
1858,2020-03-01 11:14:00.000,Sunday,23800,동면,Almond croissant,1
1859,2020-03-01 11:18:00.000,Sunday,21100,석사동,Angbutter,2
1859,2020-03-01 11:18:00.000,Sunday,21100,석사동,Americano,1
1859,2020-03-01 11:18:00.000,Sunday,21100,석사동,Caffe latte,1
1860,2020-03-01 11:26:00.000,Sunday,14000,소양동,Plain bread,1
1860,2020-03-01 11:26:00.000,Sunday,14000,소양동,Cacao deep,1
1860,2020-03-01 11:26:00.000,Sunday,14000,소양동,Orange pound,1
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Angbutter,1
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Tiramisu croissant,2
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Cacao deep,2
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Pandoro,1
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Orange pound,1
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Vanila latte,1
1861,2020-03-01 11:47:00.000,Sunday,41800,효자 2동,Berry ade,1
1862,2020-03-01 12:13:00.000,Sunday,14800,후평 2동,Angbutter,1
1862,2020-03-01 12:13:00.000,Sunday,14800,후평 2동,Plain bread,1
1862,2020-03-01 12:13:00.000,Sunday,14800,후평 2동,Orange pound,1
1863,2020-03-01 12:19:00.000,Sunday,20800,효자 3동,Angbutter,1
1863,2020-03-01 12:19:00.000,Sunday,20800,효자 3동,Plain bread,1
1863,2020-03-01 12:19:00.000,Sunday,20800,효자 3동,Jam,1
1863,2020-03-01 12:19:00.000,Sunday,20800,효자 3동,Almond croissant,1
1863,2020-03-01 12:19:00.000,Sunday,20800,효자 3동,Pandoro,1
1864,2020-03-01 12:45:00.000,Sunday,22300,후평 1동,Angbutter,1
1864,2020-03-01 12:45:00.000,Sunday,22300,후평 1동,Plain bread,1
1864,2020-03-01 12:45:00.000,Sunday,22300,후평 1동,Americano,1
1864,2020-03-01 12:45:00.000,Sunday,22300,후평 1동,Croissant,1
1864,2020-03-01 12:45:00.000,Sunday,22300,후평 1동,Tiramisu croissant,1
1865,2020-03-01 13:10:00.000,Sunday,33400,퇴계동,Angbutter,3
1865,2020-03-01 13:10:00.000,Sunday,33400,퇴계동,Pain au chocolat,2
1865,2020-03-01 13:10:00.000,Sunday,33400,퇴계동,Orange pound,2
1866,2020-03-01 13:23:00.000,Sunday,16300,신사우동,Angbutter,1
1866,2020-03-01 13:23:00.000,Sunday,16300,신사우동,Plain bread,1
1866,2020-03-01 13:23:00.000,Sunday,16300,신사우동,Cacao deep,1
1867,2020-03-01 13:32:00.000,Sunday,24800,석사동,Angbutter,1
1867,2020-03-01 13:32:00.000,Sunday,24800,석사동,Plain bread,1
1867,2020-03-01 13:32:00.000,Sunday,24800,석사동,Tiramisu croissant,1
1867,2020-03-01 13:32:00.000,Sunday,24800,석사동,Pandoro,1
1867,2020-03-01 13:32:00.000,Sunday,24800,석사동,Orange pound,1
1868,2020-03-01 14:17:00.000,Sunday,20800,동면,Angbutter,1
1868,2020-03-01 14:17:00.000,Sunday,20800,동면,Cheese cake,1
1868,2020-03-01 14:17:00.000,Sunday,20800,동면,Vanila latte,2
1869,2020-03-01 14:19:00.000,Sunday,23500,후평 1동,Plain bread,1
1869,2020-03-01 14:19:00.000,Sunday,23500,후평 1동,Caffe latte,1
1869,2020-03-01 14:19:00.000,Sunday,23500,후평 1동,Tiramisu croissant,1
1869,2020-03-01 14:19:00.000,Sunday,23500,후평 1동,Orange pound,1
1869,2020-03-01 14:19:00.000,Sunday,23500,후평 1동,Vanila latte,1
1870,2020-03-01 14:27:00.000,Sunday,27300,후평 3동,Angbutter,1
1870,2020-03-01 14:27:00.000,Sunday,27300,후평 3동,Americano,2
1870,2020-03-01 14:27:00.000,Sunday,27300,후평 3동,Croissant,1
1870,2020-03-01 14:27:00.000,Sunday,27300,후평 3동,Cheese cake,1
1870,2020-03-01 14:27:00.000,Sunday,27300,후평 3동,Merinque cookies,1
1871,2020-03-01 14:57:00.000,Sunday,14500,후평 2동,Americano,2
1871,2020-03-01 14:57:00.000,Sunday,14500,후평 2동,Tiramisu croissant,1
1872,2020-03-01 15:16:00.000,Sunday,20300,효자 1동,Angbutter,1
1872,2020-03-01 15:16:00.000,Sunday,20300,효자 1동,Croissant,1
1872,2020-03-01 15:16:00.000,Sunday,20300,효자 1동,Gateau chocolat,1
1872,2020-03-01 15:16:00.000,Sunday,20300,효자 1동,Orange pound,1
1872,2020-03-01 15:16:00.000,Sunday,20300,효자 1동,Wiener,1
1873,2020-03-02 12:26:00.000,Monday,31400,동면,Angbutter,3
1873,2020-03-02 12:26:00.000,Monday,31400,동면,Plain bread,3
1873,2020-03-02 12:26:00.000,Monday,31400,동면,Pandoro,1
1874,2020-03-02 12:28:00.000,Monday,14800,효자 2동,Angbutter,1
1874,2020-03-02 12:28:00.000,Monday,14800,효자 2동,Plain bread,1
1874,2020-03-02 12:28:00.000,Monday,14800,효자 2동,Tiramisu croissant,1
1875,2020-03-02 12:51:00.000,Monday,27800,석사동,Angbutter,2
1875,2020-03-02 12:51:00.000,Monday,27800,석사동,Plain bread,2
1875,2020-03-02 12:51:00.000,Monday,27800,석사동,Milk tea,1
1875,2020-03-02 12:51:00.000,Monday,27800,석사동,Orange pound,1
1876,2020-03-02 13:00:00.000,Monday,15800,석사동,Angbutter,1
1876,2020-03-02 13:00:00.000,Monday,15800,석사동,Plain bread,1
1876,2020-03-02 13:00:00.000,Monday,15800,석사동,Orange pound,1
1877,2020-03-02 13:00:00.000,Monday,18300,동면,Angbutter,1
1877,2020-03-02 13:00:00.000,Monday,18300,동면,Plain bread,1
1877,2020-03-02 13:00:00.000,Monday,18300,동면,Tiramisu croissant,1
1877,2020-03-02 13:00:00.000,Monday,18300,동면,Pain au chocolat,1
1878,2020-03-02 13:00:00.000,Monday,20000,신사우동,Plain bread,1
1878,2020-03-02 13:00:00.000,Monday,20000,신사우동,Tiramisu croissant,2
1878,2020-03-02 13:00:00.000,Monday,20000,신사우동,Pain au chocolat,1
1879,2020-03-02 13:32:00.000,Monday,33600,퇴계동,Angbutter,2
1879,2020-03-02 13:32:00.000,Monday,33600,퇴계동,Plain bread,2
1879,2020-03-02 13:32:00.000,Monday,33600,퇴계동,Croissant,4
1880,2020-03-02 13:41:00.000,Monday,20300,소양동,Angbutter,1
1880,2020-03-02 13:41:00.000,Monday,20300,소양동,Plain bread,1
1880,2020-03-02 13:41:00.000,Monday,20300,소양동,Jam,2
1880,2020-03-02 13:41:00.000,Monday,20300,소양동,Croissant,2
1881,2020-03-02 14:00:00.000,Monday,15300,후평 3동,Angbutter,1
1881,2020-03-02 14:00:00.000,Monday,15300,후평 3동,Americano,1
1881,2020-03-02 14:00:00.000,Monday,15300,후평 3동,Tiramisu croissant,1
1882,2020-03-02 14:02:00.000,Monday,21600,석사동,Angbutter,2
1882,2020-03-02 14:02:00.000,Monday,21600,석사동,Tiramisu croissant,2
1883,2020-03-02 14:35:00.000,Monday,19000,석사동,Croissant,1
1883,2020-03-02 14:35:00.000,Monday,19000,석사동,Caffe latte,1
1883,2020-03-02 14:35:00.000,Monday,19000,석사동,Pain au chocolat,1
1883,2020-03-02 14:35:00.000,Monday,19000,석사동,Pandoro,1
1884,2020-03-02 16:40:00.000,Monday,16300,후평 2동,Angbutter,1
1884,2020-03-02 16:40:00.000,Monday,16300,후평 2동,Cheese cake,1
1884,2020-03-02 16:40:00.000,Monday,16300,후평 2동,Orange pound,1
1885,2020-03-02 17:05:00.000,Monday,18800,퇴계동,Gateau chocolat,1
1885,2020-03-02 17:05:00.000,Monday,18800,퇴계동,Cheese cake,1
1885,2020-03-02 17:05:00.000,Monday,18800,퇴계동,Lemon ade,1
1885,2020-03-02 17:05:00.000,Monday,18800,퇴계동,Wiener,1
1886,2020-03-05 11:03:00.000,Thursday,14800,동면,Angbutter,1
1886,2020-03-05 11:03:00.000,Thursday,14800,동면,Plain bread,1
1886,2020-03-05 11:03:00.000,Thursday,14800,동면,Tiramisu croissant,1
1887,2020-03-05 11:36:00.000,Thursday,37100,동면,Angbutter,3
1887,2020-03-05 11:36:00.000,Thursday,37100,동면,Plain bread,1
1887,2020-03-05 11:36:00.000,Thursday,37100,동면,Caffe latte,1
1887,2020-03-05 11:36:00.000,Thursday,37100,동면,Tiramisu croissant,2
1887,2020-03-05 11:36:00.000,Thursday,37100,동면,Pandoro,1
1888,2020-03-05 11:39:00.000,Thursday,15500,석사동,Tiramisu croissant,1
1888,2020-03-05 11:39:00.000,Thursday,15500,석사동,Cacao deep,2
1889,2020-03-05 12:00:00.000,Thursday,20500,후평 2동,Plain bread,2
1889,2020-03-05 12:00:00.000,Thursday,20500,후평 2동,Jam,2
1889,2020-03-05 12:00:00.000,Thursday,20500,후평 2동,Americano,1
1889,2020-03-05 12:00:00.000,Thursday,20500,후평 2동,Vanila latte,1
1890,2020-03-05 12:00:00.000,Thursday,24300,소양동,Angbutter,1
1890,2020-03-05 12:00:00.000,Thursday,24300,소양동,Plain bread,2
1890,2020-03-05 12:00:00.000,Thursday,24300,소양동,Croissant,2
1890,2020-03-05 12:00:00.000,Thursday,24300,소양동,Pain au chocolat,1
1891,2020-03-05 12:11:00.000,Thursday,17800,동면,Angbutter,1
1891,2020-03-05 12:11:00.000,Thursday,17800,동면,Plain bread,1
1891,2020-03-05 12:11:00.000,Thursday,17800,동면,Americano,1
1891,2020-03-05 12:11:00.000,Thursday,17800,동면,Pain au chocolat,1
1892,2020-03-05 12:17:00.000,Thursday,14800,후평 1동,Angbutter,1
1892,2020-03-05 12:17:00.000,Thursday,14800,후평 1동,Plain bread,1
1892,2020-03-05 12:17:00.000,Thursday,14800,후평 1동,Tiramisu croissant,1
1893,2020-03-05 12:28:00.000,Thursday,18000,동면,Plain bread,1
1893,2020-03-05 12:28:00.000,Thursday,18000,동면,Tiramisu croissant,1
1893,2020-03-05 12:28:00.000,Thursday,18000,동면,Pain au chocolat,1
1893,2020-03-05 12:28:00.000,Thursday,18000,동면,Almond croissant,1
1894,2020-03-05 13:33:00.000,Thursday,17600,신사우동,Angbutter,2
1894,2020-03-05 13:33:00.000,Thursday,17600,신사우동,Americano,1
1895,2020-03-05 13:36:00.000,Thursday,25700,소양동,Angbutter,4
1895,2020-03-05 13:36:00.000,Thursday,25700,소양동,Orange pound,1
1896,2020-03-05 13:39:00.000,Thursday,18500,후평 1동,Plain bread,1
1896,2020-03-05 13:39:00.000,Thursday,18500,후평 1동,Americano,1
1896,2020-03-05 13:39:00.000,Thursday,18500,후평 1동,Tiramisu croissant,1
1896,2020-03-05 13:39:00.000,Thursday,18500,후평 1동,Almond croissant,1
1897,2020-03-05 13:40:00.000,Thursday,16400,소양동,Angbutter,3
1898,2020-03-05 13:46:00.000,Thursday,16300,후평 3동,Angbutter,1
1898,2020-03-05 13:46:00.000,Thursday,16300,후평 3동,Plain bread,1
1898,2020-03-05 13:46:00.000,Thursday,16300,후평 3동,Jam,1
1898,2020-03-05 13:46:00.000,Thursday,16300,후평 3동,Tiramisu croissant,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Angbutter,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Americano,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Caffe latte,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Tiramisu croissant,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Pain au chocolat,1
1899,2020-03-05 13:48:00.000,Thursday,27800,동면,Berry ade,1
1900,2020-03-05 14:20:00.000,Thursday,15600,교동,Angbutter,2
1900,2020-03-05 14:20:00.000,Thursday,15600,교동,Americano,1
1901,2020-03-05 14:26:00.000,Thursday,14300,후평 3동,Angbutter,1
1901,2020-03-05 14:26:00.000,Thursday,14300,후평 3동,Croissant,1
1901,2020-03-05 14:26:00.000,Thursday,14300,후평 3동,Cacao deep,1
1902,2020-03-05 14:49:00.000,Thursday,20800,퇴계동,Angbutter,1
1902,2020-03-05 14:49:00.000,Thursday,20800,퇴계동,Caffe latte,1
1902,2020-03-05 14:49:00.000,Thursday,20800,퇴계동,Cacao deep,1
1902,2020-03-05 14:49:00.000,Thursday,20800,퇴계동,Orange pound,1
1903,2020-03-05 14:50:00.000,Thursday,17400,퇴계동,Angbutter,3
1904,2020-03-05 15:03:00.000,Thursday,17300,후평 2동,Angbutter,1
1904,2020-03-05 15:03:00.000,Thursday,17300,후평 2동,Croissant,1
1904,2020-03-05 15:03:00.000,Thursday,17300,후평 2동,Caffe latte,1
1904,2020-03-05 15:03:00.000,Thursday,17300,후평 2동,Wiener,1
1905,2020-03-05 15:26:00.000,Thursday,15100,후평 2동,Angbutter,2
1905,2020-03-05 15:26:00.000,Thursday,15100,후평 2동,Croissant,1
1906,2020-03-05 15:29:00.000,Thursday,15300,교동,Angbutter,1
1906,2020-03-05 15:29:00.000,Thursday,15300,교동,Cacao deep,1
1906,2020-03-05 15:29:00.000,Thursday,15300,교동,Orange pound,1
1907,2020-03-05 15:56:00.000,Thursday,20600,동면,Angbutter,2
1907,2020-03-05 15:56:00.000,Thursday,20600,동면,Orange pound,2
1908,2020-03-06 11:07:00.000,Friday,19800,석사동,Angbutter,1
1908,2020-03-06 11:07:00.000,Friday,19800,석사동,Plain bread,1
1908,2020-03-06 11:07:00.000,Friday,19800,석사동,Caffe latte,1
1908,2020-03-06 11:07:00.000,Friday,19800,석사동,Cacao deep,1
1909,2020-03-06 11:53:00.000,Friday,17500,후평 2동,Angbutter,1
